observation_date,TDSP_20180415
1980-01-01,10.621970
1980-04-01,10.705450
1980-07-01,10.464089
1980-10-01,10.251130
1981-01-01,10.311092
1981-04-01,10.456381
1981-07-01,10.357839
1981-10-01,10.422700
1982-01-01,10.503549
1982-04-01,10.564084
1982-07-01,10.463936
1982-10-01,10.419183
1983-01-01,10.392245
1983-04-01,10.417203
1983-07-01,10.421040
1983-10-01,10.472526
1984-01-01,10.521994
1984-04-01,10.651044
1984-07-01,10.756713
1984-10-01,10.915300
1985-01-01,11.253984
1985-04-01,11.343351
1985-07-01,11.630487
1985-10-01,11.751295
1986-01-01,11.772866
1986-04-01,11.841411
1986-07-01,11.940534
1986-10-01,12.083091
1987-01-01,11.948299
1987-04-01,12.089861
1987-07-01,11.959648
1987-10-01,11.825850
1988-01-01,11.774737
1988-04-01,11.758585
1988-07-01,11.713731
1988-10-01,11.590062
1989-01-01,11.579073
1989-04-01,11.746800
1989-07-01,11.809716
1989-10-01,11.767047
1990-01-01,11.664610
1990-04-01,11.628371
1990-07-01,11.604088
1990-10-01,11.619631
1991-01-01,11.600804
1991-04-01,11.462878
1991-07-01,11.352332
1991-10-01,11.148674
1992-01-01,10.873074
1992-04-01,10.692590
1992-07-01,10.554453
1992-10-01,10.480547
1993-01-01,10.425091
1993-04-01,10.373878
1993-07-01,10.427594
1993-10-01,10.394715
1994-01-01,10.410831
1994-04-01,10.469596
1994-07-01,10.603447
1994-10-01,10.720870
1995-01-01,10.900417
1995-04-01,11.100782
1995-07-01,11.209160
1995-10-01,11.247600
1996-01-01,11.264693
1996-04-01,11.289033
1996-07-01,11.335756
1996-10-01,11.393509
1997-01-01,11.345351
1997-04-01,11.349366
1997-07-01,11.357717
1997-10-01,11.312708
1998-01-01,11.166880
1998-04-01,11.187120
1998-07-01,11.172523
1998-10-01,11.233955
1999-01-01,11.299487
1999-04-01,11.450979
1999-07-01,11.577275
1999-10-01,11.567625
2000-01-01,11.518949
2000-04-01,11.682889
2000-07-01,11.858912
2000-10-01,12.088485
2001-01-01,12.194121
2001-04-01,12.405900
2001-07-01,12.336665
2001-10-01,12.632412
2002-01-01,12.404997
2002-04-01,12.344565
2002-07-01,12.388883
2002-10-01,12.373028
2003-01-01,12.366580
2003-04-01,12.271913
2003-07-01,12.130973
2003-10-01,12.196647
2004-01-01,12.167549
2004-04-01,12.106596
2004-07-01,12.224899
2004-10-01,12.226725
2005-01-01,12.528195
2005-04-01,12.540945
2005-07-01,12.570807
2005-10-01,12.597671
2006-01-01,12.580613
2006-04-01,12.672001
2006-07-01,12.772897
2006-10-01,12.855352
2007-01-01,12.896636
2007-04-01,12.985918
2007-07-01,13.085747
2007-10-01,13.221958
2008-01-01,13.079225
2008-04-01,12.701222
2008-07-01,12.815253
2008-10-01,12.790513
2009-01-01,12.686297
2009-04-01,12.342028
2009-07-01,12.205736
2009-10-01,11.965983
2010-01-01,11.738452
2010-04-01,11.439642
2010-07-01,11.239479
2010-10-01,11.066163
2011-01-01,10.840230
2011-04-01,10.740717
2011-07-01,10.615276
2011-10-01,10.519558
2012-01-01,10.303546
2012-04-01,10.194407
2012-07-01,10.186547
2012-10-01,9.891024
2013-01-01,10.272195
2013-04-01,10.205304
2013-07-01,10.154089
2013-10-01,10.175819
2014-01-01,10.105054
2014-04-01,10.052570
2014-07-01,10.020697
2014-10-01,9.985513
2015-01-01,10.053466
2015-04-01,10.032933
2015-07-01,10.099086
2015-10-01,10.023877
2016-01-01,10.044895
2016-04-01,10.089611
2016-07-01,10.180295
2016-10-01,10.267716
2017-01-01,10.240189
2017-04-01,10.251269
2017-07-01,10.278329
2017-10-01,10.297415
