observation_date,TDSP_20240815
1980-01-01,10.608892
1980-04-01,10.629809
1980-07-01,10.402635
1980-10-01,10.253121
1981-01-01,10.291887
1981-04-01,10.424711
1981-07-01,10.316158
1981-10-01,10.392583
1982-01-01,10.461082
1982-04-01,10.515989
1982-07-01,10.418289
1982-10-01,10.383283
1983-01-01,10.345889
1983-04-01,10.371060
1983-07-01,10.377321
1983-10-01,10.427236
1984-01-01,10.489086
1984-04-01,10.623422
1984-07-01,10.736276
1984-10-01,10.894821
1985-01-01,11.235038
1985-04-01,11.320013
1985-07-01,11.600990
1985-10-01,11.725980
1986-01-01,11.735722
1986-04-01,11.810776
1986-07-01,11.925098
1986-10-01,12.086648
1987-01-01,11.976906
1987-04-01,12.125118
1987-07-01,11.996017
1987-10-01,11.851825
1988-01-01,11.777922
1988-04-01,11.748150
1988-07-01,11.697093
1988-10-01,11.573993
1989-01-01,11.577244
1989-04-01,11.746960
1989-07-01,11.810156
1989-10-01,11.760331
1990-01-01,11.659860
1990-04-01,11.606506
1990-07-01,11.583384
1990-10-01,11.598423
1991-01-01,11.565484
1991-04-01,11.419594
1991-07-01,11.306831
1991-10-01,11.110772
1992-01-01,10.858007
1992-04-01,10.688985
1992-07-01,10.551259
1992-10-01,10.467593
1993-01-01,10.430733
1993-04-01,10.365702
1993-07-01,10.417195
1993-10-01,10.380138
1994-01-01,10.401077
1994-04-01,10.466155
1994-07-01,10.600190
1994-10-01,10.713335
1995-01-01,10.903623
1995-04-01,11.096832
1995-07-01,11.203198
1995-10-01,11.242819
1996-01-01,11.263491
1996-04-01,11.292664
1996-07-01,11.341343
1996-10-01,11.400413
1997-01-01,11.361940
1997-04-01,11.364968
1997-07-01,11.373444
1997-10-01,11.323085
1998-01-01,11.176228
1998-04-01,11.195718
1998-07-01,11.183267
1998-10-01,11.251900
1999-01-01,11.306154
1999-04-01,11.474377
1999-07-01,11.593912
1999-10-01,11.602639
2000-01-01,11.581974
2000-04-01,11.727593
2000-07-01,11.883636
2000-10-01,12.072070
2001-01-01,12.175219
2001-04-01,12.386421
2001-07-01,12.329806
2001-10-01,12.682582
2002-01-01,12.456402
2002-04-01,12.362782
2002-07-01,12.374393
2002-10-01,12.341276
2003-01-01,12.358857
2003-04-01,12.299930
2003-07-01,12.144751
2003-10-01,12.215914
2004-01-01,12.219274
2004-04-01,12.157168
2004-07-01,12.272636
2004-10-01,12.277015
2005-01-01,12.621757
2005-04-01,12.623538
2005-07-01,12.674182
2005-10-01,12.690761
2006-01-01,12.718132
2006-04-01,12.767746
2006-07-01,12.888012
2006-10-01,12.983029
2007-01-01,13.009947
2007-04-01,13.050007
2007-07-01,13.160345
2007-10-01,13.288177
2008-01-01,13.191871
2008-04-01,12.824936
2008-07-01,12.881071
2008-10-01,12.809239
2009-01-01,12.704994
2009-04-01,12.376980
2009-07-01,12.252292
2009-10-01,11.958434
2010-01-01,11.668577
2010-04-01,11.330328
2010-07-01,11.139354
2010-10-01,10.990904
2011-01-01,10.796020
2011-04-01,10.709566
2011-07-01,10.589988
2011-10-01,10.471565
2012-01-01,10.262526
2012-04-01,10.153926
2012-07-01,10.219771
2012-10-01,9.895309
2013-01-01,10.264721
2013-04-01,10.180797
2013-07-01,10.144618
2013-10-01,10.169668
2014-01-01,10.111206
2014-04-01,10.056231
2014-07-01,10.034871
2014-10-01,9.985813
2015-01-01,10.010549
2015-04-01,10.043620
2015-07-01,10.105586
2015-10-01,10.040338
2016-01-01,10.008382
2016-04-01,10.111368
2016-07-01,10.170427
2016-10-01,10.129012
2017-01-01,10.078308
2017-04-01,10.043980
2017-07-01,10.037957
2017-10-01,10.032466
2018-01-01,9.974473
2018-04-01,9.926307
2018-07-01,9.906142
2018-10-01,9.927600
2019-01-01,9.898976
2019-04-01,9.951999
2019-07-01,9.974872
2019-10-01,9.973901
2020-01-01,9.902123
2020-04-01,8.938491
2020-07-01,9.199209
2020-10-01,9.371868
2021-01-01,8.311196
2021-04-01,9.139720
2021-07-01,9.370118
2021-10-01,9.494012
2022-01-01,9.723912
2022-04-01,9.796640
2022-07-01,9.836661
2022-10-01,9.890297
2023-01-01,9.708416
2023-04-01,9.703748
2023-07-01,9.780870
2023-10-01,9.831039
2024-01-01,9.776119
