observation_date,TDSP_20210615
1980-01-01,10.615740
1980-04-01,10.636900
1980-07-01,10.406386
1980-10-01,10.252837
1981-01-01,10.287516
1981-04-01,10.416878
1981-07-01,10.306743
1981-10-01,10.379325
1982-01-01,10.447258
1982-04-01,10.504029
1982-07-01,10.409941
1982-10-01,10.380410
1983-01-01,10.348922
1983-04-01,10.376333
1983-07-01,10.381299
1983-10-01,10.425534
1984-01-01,10.478991
1984-04-01,10.607963
1984-07-01,10.719033
1984-10-01,10.878463
1985-01-01,11.220536
1985-04-01,11.310744
1985-07-01,11.595799
1985-10-01,11.725570
1986-01-01,11.739687
1986-04-01,11.812105
1986-07-01,11.917140
1986-10-01,12.062025
1987-01-01,11.931285
1987-04-01,12.067256
1987-07-01,11.939659
1987-10-01,11.806446
1988-01-01,11.752855
1988-04-01,11.736396
1988-07-01,11.691190
1988-10-01,11.569183
1989-01-01,11.565868
1989-04-01,11.731492
1989-07-01,11.793877
1989-10-01,11.745679
1990-01-01,11.649150
1990-04-01,11.600660
1990-07-01,11.583131
1990-10-01,11.604449
1991-01-01,11.578032
1991-04-01,11.434237
1991-07-01,11.318681
1991-10-01,11.117333
1992-01-01,10.855581
1992-04-01,10.680886
1992-07-01,10.540050
1992-10-01,10.455215
1993-01-01,10.419139
1993-04-01,10.354430
1993-07-01,10.405427
1993-10-01,10.368518
1994-01-01,10.388445
1994-04-01,10.452491
1994-07-01,10.586958
1994-10-01,10.699630
1995-01-01,10.888513
1995-04-01,11.080721
1995-07-01,11.185719
1995-10-01,11.223493
1996-01-01,11.242343
1996-04-01,11.269972
1996-07-01,11.315366
1996-10-01,11.371211
1997-01-01,11.328849
1997-04-01,11.328918
1997-07-01,11.338020
1997-10-01,11.288261
1998-01-01,11.144147
1998-04-01,11.166536
1998-07-01,11.152642
1998-10-01,11.216343
1999-01-01,11.281643
1999-04-01,11.433964
1999-07-01,11.558227
1999-10-01,11.545350
2000-01-01,11.503207
2000-04-01,11.659949
2000-07-01,11.836638
2000-10-01,12.063363
2001-01-01,12.161004
2001-04-01,12.383891
2001-07-01,12.323497
2001-10-01,12.622888
2002-01-01,12.416731
2002-04-01,12.336401
2002-07-01,12.377288
2002-10-01,12.346964
2003-01-01,12.345912
2003-04-01,12.286180
2003-07-01,12.137832
2003-10-01,12.213932
2004-01-01,12.209204
2004-04-01,12.131074
2004-07-01,12.243887
2004-10-01,12.236402
2005-01-01,12.558089
2005-04-01,12.559301
2005-07-01,12.620301
2005-10-01,12.590688
2006-01-01,12.608005
2006-04-01,12.682648
2006-07-01,12.787286
2006-10-01,12.869185
2007-01-01,12.880983
2007-04-01,12.956324
2007-07-01,13.076464
2007-10-01,13.215153
2008-01-01,13.135380
2008-04-01,12.791798
2008-07-01,12.874559
2008-10-01,12.824510
2009-01-01,12.755467
2009-04-01,12.369977
2009-07-01,12.235314
2009-10-01,11.962050
2010-01-01,11.681743
2010-04-01,11.349494
2010-07-01,11.141269
2010-10-01,10.976751
2011-01-01,10.777215
2011-04-01,10.692857
2011-07-01,10.581254
2011-10-01,10.452772
2012-01-01,10.201967
2012-04-01,10.074306
2012-07-01,10.135072
2012-10-01,9.814903
2013-01-01,10.172811
2013-04-01,10.094628
2013-07-01,10.052585
2013-10-01,10.052504
2014-01-01,9.953303
2014-04-01,9.888220
2014-07-01,9.843456
2014-10-01,9.822314
2015-01-01,9.817255
2015-04-01,9.844729
2015-07-01,9.890531
2015-10-01,9.837038
2016-01-01,9.797415
2016-04-01,9.884660
2016-07-01,9.941933
2016-10-01,9.910507
2017-01-01,9.858286
2017-04-01,9.825557
2017-07-01,9.812182
2017-10-01,9.807287
2018-01-01,9.719180
2018-04-01,9.684349
2018-07-01,9.688253
2018-10-01,9.716913
2019-01-01,9.750672
2019-04-01,9.816810
2019-07-01,9.842401
2019-10-01,9.853071
2020-01-01,9.772801
2020-04-01,8.797166
2020-07-01,9.159511
2020-10-01,9.406957
